"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","DEG_direction","delta_pct"
2.68673767230545e-24,-1.64801002080572,0.127,0.172,6.6805732221875e-20,"PLEKHA5","Higher_in_TotalCell",-0.045
2.9362188518367e-48,-1.64944627942007,0.194,0.262,7.30090817509195e-44,"FKBP9","Higher_in_TotalCell",-0.068
3.99719455512485e-33,-1.65036157045957,0.132,0.189,9.93902426131795e-29,"IGF2BP2","Higher_in_TotalCell",-0.057
5.775563257397e-145,-1.65159350451915,0.026,0.164,1.43609380395176e-140,"SPP1","Higher_in_TotalCell",-0.138
3.88452106239539e-179,-1.6515978871018,0.328,0.462,9.65886162164613e-175,"CREG1","Higher_in_TotalCell",-0.134
1.89763744437468e-47,-1.65183884874766,0.156,0.226,4.71847550543764e-43,"HPS1","Higher_in_TotalCell",-0.07
3.4394579825504e-40,-1.65245149582778,0.131,0.196,8.55221227361158e-36,"PLEKHF2","Higher_in_TotalCell",-0.065
2.80358464097354e-16,-1.65358871911348,0.085,0.119,6.97111320978071e-12,"PIGU","Higher_in_TotalCell",-0.034
7.26536225053322e-160,-1.65388847923228,0.441,0.522,1.80653232359508e-155,"INSIG1","Higher_in_TotalCell",-0.081
1.22626701982138e-24,-1.65419920509667,0.084,0.13,3.04911294478585e-20,"FANCI","Higher_in_TotalCell",-0.046
1.52654998374057e-37,-1.65422609509517,0.094,0.156,3.79576653457092e-33,"G6PD","Higher_in_TotalCell",-0.062
2.36006748224367e-59,-1.65511332804404,0.167,0.25,5.86830779459888e-55,"DHRSX","Higher_in_TotalCell",-0.083
5.28292160997638e-145,-1.65697016778784,0.345,0.446,1.31359845832063e-140,"MRPS11","Higher_in_TotalCell",-0.101
0,-1.65722402995622,0.842,0.929,0,"ELOB","Higher_in_TotalCell",-0.0870000000000001
3.44972571695685e-154,-1.65877136327686,0.189,0.357,8.5777429952132e-150,"BIRC5","Higher_in_TotalCell",-0.168
9.99990619227983e-60,-1.66118175460737,0.193,0.27,2.48647667471038e-55,"BCAP29","Higher_in_TotalCell",-0.077
0,-1.66309411306289,0.961,0.954,0,"TACSTD2","Higher_in_TotalCell",0.00700000000000001
6.17038375768714e-55,-1.66378895946192,0.161,0.24,1.53426592134891e-50,"PACSIN3","Higher_in_TotalCell",-0.079
5.39586804012483e-60,-1.66418882328326,0.169,0.251,1.34168258817704e-55,"MRTO4","Higher_in_TotalCell",-0.082
2.02318650766747e-17,-1.66439322932454,0.07,0.105,5.03065325131515e-13,"FBXW4","Higher_in_TotalCell",-0.035
3.03870134860402e-17,-1.66494539867755,0.075,0.11,7.5557309033039e-13,"FAM118A","Higher_in_TotalCell",-0.035
2.81119692849194e-58,-1.66558249678757,0.185,0.269,6.99004116269522e-54,"FBXO32","Higher_in_TotalCell",-0.084
0,-1.66620776579014,0.498,0.627,0,"NDUFB8","Higher_in_TotalCell",-0.129
8.46717149714522e-15,-1.66783900917968,0.069,0.1,2.10536219276516e-10,"ZP3","Higher_in_TotalCell",-0.031
5.1578739702402e-119,-1.66999250328094,0.277,0.384,1.28250536270023e-114,"GLRX5","Higher_in_TotalCell",-0.107
1.24880996592454e-85,-1.67070750992032,0.223,0.321,3.10516598027138e-81,"PPP1R14C","Higher_in_TotalCell",-0.098
4.42272126100475e-32,-1.67193887438764,0.08,0.136,1.09970964154883e-27,"TAZ","Higher_in_TotalCell",-0.056
5.3957848390381e-214,-1.67211711112153,0.438,0.536,1.34166190022682e-209,"JUP","Higher_in_TotalCell",-0.098
3.22881506349313e-12,-1.67244422359956,0.076,0.103,8.02844865537568e-08,"MTFMT","Higher_in_TotalCell",-0.027
0,-1.67351987581009,0.546,0.699,0,"ROMO1","Higher_in_TotalCell",-0.153
7.61409585335843e-17,-1.67399582665337,0.069,0.104,1.89324493393757e-12,"PSMA6","Higher_in_TotalCell",-0.035
1.77617833359752e-26,-1.67464974874944,0.093,0.142,4.41646742649022e-22,"IER5L","Higher_in_TotalCell",-0.049
0,-1.67471245369684,0.614,0.716,0,"EGR1","Higher_in_TotalCell",-0.102
6.01484546114288e-85,-1.67539052655814,0.09,0.201,1.49559132391318e-80,"C1R","Higher_in_TotalCell",-0.111
3.84184346114354e-245,-1.68000391604992,0.48,0.576,9.55274376613342e-241,"KLF5","Higher_in_TotalCell",-0.096
6.33441213052789e-16,-1.68035187831205,0.081,0.115,1.57505157625576e-11,"CSNK2A2","Higher_in_TotalCell",-0.034
1.23327108511428e-297,-1.68277304143634,0.474,0.592,3.06652855313667e-293,"FAM136A","Higher_in_TotalCell",-0.118
2.18370938054177e-18,-1.68333422571593,0.084,0.121,5.4297933747171e-14,"TMEM154","Higher_in_TotalCell",-0.037
2.42148833675566e-53,-1.68394177922798,0.151,0.23,6.02103074934294e-49,"STARD10","Higher_in_TotalCell",-0.079
6.53364648394029e-68,-1.68426565925008,0.225,0.303,1.62459119823175e-63,"CD58","Higher_in_TotalCell",-0.078
6.92178026537267e-17,-1.68460304189147,0.069,0.103,1.72110066298491e-12,"F8","Higher_in_TotalCell",-0.034
0,-1.68562114039343,0.856,0.922,0,"ATP5MD","Higher_in_TotalCell",-0.0660000000000001
1.04136892621837e-49,-1.68567604710219,0.167,0.238,2.58936383504199e-45,"E2F4","Higher_in_TotalCell",-0.071
8.63672236319506e-16,-1.68693277720811,0.067,0.1,2.14752101560845e-11,"PAXIP1","Higher_in_TotalCell",-0.033
1.02760810534265e-150,-1.68805165386295,0.33,0.444,2.55514755393449e-146,"BID","Higher_in_TotalCell",-0.114
1.25885026107234e-233,-1.69021400606301,0.437,0.547,3.13013117415638e-229,"IRF6","Higher_in_TotalCell",-0.11
3.69666098380813e-23,-1.6910287070741,0.061,0.104,9.19174753623891e-19,"CMTM3","Higher_in_TotalCell",-0.043
2.92982336089645e-70,-1.69159594888554,0.244,0.322,7.28500578686903e-66,"INTS6","Higher_in_TotalCell",-0.078
1.24428239434112e-27,-1.69177640545129,0.131,0.181,3.09390817352919e-23,"CASP2","Higher_in_TotalCell",-0.05
6.10384447256554e-35,-1.69350165736133,0.118,0.177,1.51772092810342e-30,"AKTIP","Higher_in_TotalCell",-0.059
7.65840185238063e-220,-1.69387616761236,0.366,0.503,1.90426162059444e-215,"ATP6V1E1","Higher_in_TotalCell",-0.137
1.93411468696415e-96,-1.6941181084227,0.243,0.343,4.80917616913636e-92,"TCEA3","Higher_in_TotalCell",-0.1
8.6234534540539e-50,-1.69479227476356,0.184,0.253,2.1442217013505e-45,"WDFY2","Higher_in_TotalCell",-0.069
2.47243349167366e-83,-1.69522379745955,0.206,0.304,6.14770587704655e-79,"CCNQ","Higher_in_TotalCell",-0.098
5.24624168857302e-24,-1.69537662411542,0.068,0.112,1.30447799586368e-19,"ZDHHC18","Higher_in_TotalCell",-0.044
4.17591310790242e-138,-1.69591411075903,0.335,0.434,1.03834079427994e-133,"TMOD3","Higher_in_TotalCell",-0.099
6.61547210844372e-98,-1.69777113715327,0.279,0.369,1.64493713976453e-93,"SPPL2A","Higher_in_TotalCell",-0.09
3.88048391462963e-231,-1.69892682366626,0.368,0.514,9.64882325372658e-227,"MLF1","Higher_in_TotalCell",-0.146
4.34839724270045e-64,-1.69944949359621,0.197,0.279,1.08122897439747e-59,"BAIAP2","Higher_in_TotalCell",-0.082
3.17703709726513e-32,-1.70024757493984,0.115,0.171,7.89970274234974e-28,"GNB5","Higher_in_TotalCell",-0.056
2.3476301316947e-85,-1.70052231755206,0.191,0.296,5.83738232245888e-81,"RNF145","Higher_in_TotalCell",-0.105
7.14032458824285e-41,-1.70178556122026,0.162,0.224,1.77544170886659e-36,"RCL1","Higher_in_TotalCell",-0.062
8.00546997609858e-260,-1.70211488124247,0.425,0.55,1.99056010955691e-255,"ECHS1","Higher_in_TotalCell",-0.125
0,-1.70231213919425,0.62,0.753,0,"KTN1","Higher_in_TotalCell",-0.133
1.3611154187415e-105,-1.70373398565021,0.256,0.359,3.38441348870075e-101,"ZNF511","Higher_in_TotalCell",-0.103
0,-1.70470062089808,0.798,0.893,0,"PCBP1","Higher_in_TotalCell",-0.095
2.91378114531142e-30,-1.70516586482119,0.103,0.158,7.24511681781684e-26,"PDLIM3","Higher_in_TotalCell",-0.055
9.56967679124879e-76,-1.7055248689095,0.172,0.272,2.37950013414401e-71,"NFKBIZ","Higher_in_TotalCell",-0.1
2.58960795344286e-85,-1.70637018581498,0.205,0.304,6.43906017623568e-81,"JPT2","Higher_in_TotalCell",-0.099
4.47939561909922e-24,-1.7065493402213,0.082,0.127,1.11380172068902e-19,"AKIP1","Higher_in_TotalCell",-0.045
7.07611056648657e-30,-1.70723113971665,0.169,0.22,1.75947489235689e-25,"ANKRD37","Higher_in_TotalCell",-0.051
4.13678514940641e-39,-1.7076692878402,0.058,0.118,1.0286116273999e-34,"NFKBIE","Higher_in_TotalCell",-0.06
1.94376722457544e-104,-1.70815567819675,0.414,0.471,4.83317720390682e-100,"NR4A2","Higher_in_TotalCell",-0.057
3.69531022191577e-117,-1.70837598541448,0.275,0.382,9.18838886679356e-113,"ARL2BP","Higher_in_TotalCell",-0.107
3.20164670455483e-125,-1.7098861320117,0.326,0.429,7.96089453087558e-121,"TK1","Higher_in_TotalCell",-0.103
5.67931875045073e-149,-1.71049338209003,0.356,0.452,1.41216260729957e-144,"PLGRKT","Higher_in_TotalCell",-0.096
3.18061328208055e-71,-1.71184448968405,0.207,0.294,7.90859492589329e-67,"RHBDL2","Higher_in_TotalCell",-0.087
8.74612937872935e-59,-1.71271507301992,0.181,0.262,2.17472507002105e-54,"PRNP","Higher_in_TotalCell",-0.081
2.35353905506738e-213,-1.71276589574145,0.393,0.513,5.85207486042505e-209,"PEF1","Higher_in_TotalCell",-0.12
8.62448967034975e-70,-1.713773224755,0.174,0.265,2.14447935653246e-65,"USB1","Higher_in_TotalCell",-0.091
1.24093157656049e-90,-1.71400405140544,0.222,0.323,3.08557636511765e-86,"AAK1","Higher_in_TotalCell",-0.101
6.64592400089192e-72,-1.71417180466369,0.222,0.306,1.65250900282178e-67,"PELI1","Higher_in_TotalCell",-0.084
0,-1.71421006387207,0.632,0.773,0,"NDUFA6","Higher_in_TotalCell",-0.141
1.54367274591898e-40,-1.71653271905946,0.132,0.197,3.83834228272754e-36,"SNX1","Higher_in_TotalCell",-0.065
1.70301965728634e-21,-1.71686768509708,0.078,0.119,4.23455837784248e-17,"PCGF6","Higher_in_TotalCell",-0.041
3.74897190928466e-36,-1.71964579996985,0.088,0.149,9.32181865243632e-32,"SLK","Higher_in_TotalCell",-0.061
0,-1.71972141898561,0.899,0.961,0,"MT1X","Higher_in_TotalCell",-0.0619999999999999
2.48179586817824e-25,-1.7281643710127,0.086,0.133,6.1709854262252e-21,"FAM20C","Higher_in_TotalCell",-0.047
8.38554202782372e-132,-1.72927686125792,0.276,0.393,2.08506502521837e-127,"GOLGA7","Higher_in_TotalCell",-0.117
2.97299120483807e-44,-1.72950208491589,0.138,0.207,7.39234263082986e-40,"SLC51A","Higher_in_TotalCell",-0.069
8.40648633833693e-123,-1.72976287232375,0.278,0.387,2.09027282802748e-118,"UBE2M","Higher_in_TotalCell",-0.109
6.18671789514193e-15,-1.73134434172592,0.074,0.105,1.53832740462704e-10,"AL627171.1","Higher_in_TotalCell",-0.031
1.93754379250063e-35,-1.73233692867306,0.084,0.143,4.81770264005281e-31,"TRMU","Higher_in_TotalCell",-0.059
3.01759722921006e-66,-1.73285387529835,0.168,0.256,7.50325551043082e-62,"ADPGK","Higher_in_TotalCell",-0.088
6.51914498204086e-188,-1.73680332532696,0.309,0.455,1.62098539978446e-183,"TAPBP","Higher_in_TotalCell",-0.146
9.55021853532851e-45,-1.73764182384277,0.101,0.172,2.37466183880943e-40,"ILK","Higher_in_TotalCell",-0.071
6.01366618793053e-24,-1.73929259635546,0.061,0.105,1.49529809762893e-19,"ENTPD6","Higher_in_TotalCell",-0.044
0,-1.73972433888862,0.52,0.654,0,"SPG21","Higher_in_TotalCell",-0.134
1.13033605411059e-32,-1.74029466244433,0.109,0.165,2.81058059854599e-28,"ADAL","Higher_in_TotalCell",-0.056
2.97138069116448e-49,-1.74113631627622,0.044,0.112,7.38833808858047e-45,"APOL6","Higher_in_TotalCell",-0.068
4.40850951117322e-72,-1.74144028363565,0.146,0.243,1.09617588995322e-67,"UBE2Q1","Higher_in_TotalCell",-0.097
5.01008626280565e-61,-1.74485791851635,0.156,0.24,1.24575794924662e-56,"RP9","Higher_in_TotalCell",-0.084
2.04827047972211e-78,-1.74769492714268,0.18,0.278,5.09302454782902e-74,"UROS","Higher_in_TotalCell",-0.098
1.42445820881548e-110,-1.74882312499632,0.289,0.384,3.54191533621968e-106,"SQOR","Higher_in_TotalCell",-0.095
7.08734630416504e-25,-1.74929045821711,0.076,0.122,1.76226865853064e-20,"RYR1","Higher_in_TotalCell",-0.046
7.24020275125648e-73,-1.74994213759143,0.159,0.255,1.80027641409992e-68,"DNAJA3","Higher_in_TotalCell",-0.096
6.71911527390818e-265,-1.75073298264381,0.38,0.534,1.67070801285727e-260,"ZNHIT1","Higher_in_TotalCell",-0.154
2.06848829700768e-48,-1.75338622667802,0.191,0.257,5.1432961505096e-44,"CCDC91","Higher_in_TotalCell",-0.066
3.75796838236981e-161,-1.75479144276648,0.326,0.444,9.34418838276252e-157,"SNRNP27","Higher_in_TotalCell",-0.118
6.11932911436978e-123,-1.75666483362469,0.236,0.366,1.52157118428805e-118,"CTSV","Higher_in_TotalCell",-0.13
4.19275693240856e-23,-1.75694714143639,0.076,0.119,1.04252901124339e-18,"BORCS5","Higher_in_TotalCell",-0.043
6.77570945090995e-40,-1.75803089991506,0.107,0.172,1.68478015496876e-35,"INAVA","Higher_in_TotalCell",-0.065
3.06997797987196e-159,-1.76096734036975,0.166,0.337,7.63350024695163e-155,"TGFBI","Higher_in_TotalCell",-0.171
2.17867411395554e-22,-1.76339031814958,0.093,0.136,5.41727318435046e-18,"ANXA8L1","Higher_in_TotalCell",-0.043
6.56720054754353e-42,-1.7646931405503,0.118,0.185,1.6329344161467e-37,"TINF2","Higher_in_TotalCell",-0.067
3.19248585070845e-21,-1.76556569913636,0.063,0.103,7.93811606778655e-17,"LINC00685","Higher_in_TotalCell",-0.04
4.22928604341991e-229,-1.76620795091039,0.302,0.478,1.05161197469636e-224,"HP1BP3","Higher_in_TotalCell",-0.176
0,-1.76731029795099,0.893,0.928,0,"LGALS3","Higher_in_TotalCell",-0.035
0,-1.77001228357051,0.486,0.651,0,"POLR2L","Higher_in_TotalCell",-0.165
1.08112957570709e-38,-1.77087670408347,0.104,0.168,2.68822868999567e-34,"FOXK1","Higher_in_TotalCell",-0.064
1.10626750518306e-51,-1.77117202122061,0.048,0.12,2.75073415163768e-47,"PADI2","Higher_in_TotalCell",-0.072
6.31889690526338e-38,-1.77370030520532,0.113,0.176,1.57119371549374e-33,"SLC4A2","Higher_in_TotalCell",-0.063
1.12531439463698e-129,-1.77450915058561,0.149,0.3,2.79809424226485e-125,"NTRK2","Higher_in_TotalCell",-0.151
5.02277595138494e-84,-1.77472833671667,0.196,0.296,1.24891324031187e-79,"PGP","Higher_in_TotalCell",-0.1
5.4337775452703e-142,-1.77636578791698,0.151,0.308,1.35110878663146e-137,"RAB11FIP1","Higher_in_TotalCell",-0.157
0,-1.77681585242354,0.716,0.812,0,"RAB11A","Higher_in_TotalCell",-0.0960000000000001
1.67926828032785e-145,-1.77749259375761,0.15,0.311,4.17550057903521e-141,"SGK1","Higher_in_TotalCell",-0.161
1.52413597906026e-20,-1.77957283094245,0.098,0.138,3.78976411193334e-16,"TMTC4","Higher_in_TotalCell",-0.04
1.15699203159237e-164,-1.78075413939463,0.3,0.429,2.87686068655442e-160,"PPIF","Higher_in_TotalCell",-0.129
6.34401090091033e-208,-1.78325899321889,0.349,0.492,1.57743831051135e-203,"PDLIM4","Higher_in_TotalCell",-0.143
0,-1.78462086803978,0.53,0.686,0,"DUSP23","Higher_in_TotalCell",-0.156
2.1028580960849e-116,-1.78610456350134,0.423,0.485,5.22875665591511e-112,"B4GALT1","Higher_in_TotalCell",-0.062
1.46845331645847e-118,-1.78674303511636,0.215,0.34,3.65130917137398e-114,"EIF3B","Higher_in_TotalCell",-0.125
1.62130299833686e-64,-1.78749311329196,0.148,0.237,4.03136990536459e-60,"BAG3","Higher_in_TotalCell",-0.089
9.13050163645199e-79,-1.7880425573841,0.078,0.183,2.27029923190379e-74,"USP18","Higher_in_TotalCell",-0.105
1.73629439322346e-147,-1.79156997814528,0.274,0.402,4.31729600875014e-143,"TM2D3","Higher_in_TotalCell",-0.128
5.13260429139884e-51,-1.79205913012407,0.056,0.128,1.27622205705632e-46,"STK17A","Higher_in_TotalCell",-0.072
1.40839367369838e-34,-1.7927116608019,0.088,0.146,3.50197086965102e-30,"VEGFB","Higher_in_TotalCell",-0.058
9.33390248248555e-117,-1.79692825740667,0.193,0.321,2.32087485227003e-112,"PEA15","Higher_in_TotalCell",-0.128
1.18813013537185e-49,-1.79810000153179,0.12,0.195,2.95428558160211e-45,"AC244090.1","Higher_in_TotalCell",-0.075
0,-1.79844889196534,0.43,0.647,0,"CDC42","Higher_in_TotalCell",-0.217
5.4642259447464e-22,-1.79876441689474,0.06,0.1,1.35867978116119e-17,"PARP6","Higher_in_TotalCell",-0.04
2.84559774683915e-23,-1.80281441099022,0.062,0.104,7.07557879751554e-19,"FZD1","Higher_in_TotalCell",-0.042
7.85211972749594e-24,-1.80326915902211,0.063,0.106,1.95242957024187e-19,"TMCO4","Higher_in_TotalCell",-0.043
1.16673476638178e-30,-1.80373050611041,0.077,0.13,2.90108599660828e-26,"NCCRP1","Higher_in_TotalCell",-0.053
2.53825733907698e-67,-1.80566845163712,0.125,0.218,6.31137687361492e-63,"TEN1","Higher_in_TotalCell",-0.093
9.94398091597315e-39,-1.8063902567101,0.113,0.176,2.47257085475672e-34,"GATAD1","Higher_in_TotalCell",-0.063
2.47998142385966e-51,-1.80754923792848,0.126,0.203,6.16647381042704e-47,"PAK1","Higher_in_TotalCell",-0.077
2.83424361619468e-125,-1.80779463837433,0.209,0.34,7.04734675166807e-121,"TIMM44","Higher_in_TotalCell",-0.131
2.5045638157691e-49,-1.80783061116192,0.118,0.193,6.22759792790986e-45,"KLF9","Higher_in_TotalCell",-0.075
4.81881750752007e-44,-1.80901477338209,0.067,0.134,1.19819897324487e-39,"CSK","Higher_in_TotalCell",-0.067
3.09432214900528e-114,-1.81053084862764,0.181,0.312,7.69403202350162e-110,"VOPP1","Higher_in_TotalCell",-0.131
1.18852556052427e-29,-1.81234535355666,0.089,0.141,2.9552688062436e-25,"ATMIN","Higher_in_TotalCell",-0.052
8.02174374808962e-78,-1.81677105706123,0.151,0.253,1.99460658296248e-73,"CDKN2D","Higher_in_TotalCell",-0.102
5.96798335024711e-111,-1.81765639532319,0.257,0.367,1.48393906003894e-106,"MSMO1","Higher_in_TotalCell",-0.11
0,-1.81972637646768,0.464,0.627,0,"SYNGR2","Higher_in_TotalCell",-0.163
1.34858210706411e-17,-1.81979413011315,0.076,0.112,3.35324940921491e-13,"BLNK","Higher_in_TotalCell",-0.036
1.12983268627515e-48,-1.82030229206808,0.108,0.182,2.80932897442317e-44,"NR3C1","Higher_in_TotalCell",-0.074
4.12165972184358e-28,-1.82051403725048,0.054,0.102,1.02485068983641e-23,"TIMM10B","Higher_in_TotalCell",-0.048
6.36727921635915e-22,-1.82085130247225,0.075,0.117,1.5832239771477e-17,"ZNF185","Higher_in_TotalCell",-0.042
3.61655980080918e-151,-1.82100179417188,0.278,0.406,8.99257594471202e-147,"LLGL2","Higher_in_TotalCell",-0.128
0,-1.82144467420485,0.644,0.894,0,"HLA-C","Higher_in_TotalCell",-0.25
5.67702545862908e-220,-1.8224377188021,0.325,0.48,1.41159238028812e-215,"CLIC4","Higher_in_TotalCell",-0.155
1.72545657177093e-27,-1.82625021855614,0.071,0.12,4.29034776570841e-23,"RPUSD1","Higher_in_TotalCell",-0.049
0,-1.82654415478299,0.804,0.971,0,"KRT17","Higher_in_TotalCell",-0.167
7.70214381296625e-55,-1.82862591836879,0.153,0.231,1.91513805909406e-50,"MXI1","Higher_in_TotalCell",-0.078
1.28867735685394e-49,-1.83011229911846,0.107,0.182,3.20429624781732e-45,"LACTB","Higher_in_TotalCell",-0.075
0,-1.83065995740498,0.617,0.758,0,"AK2","Higher_in_TotalCell",-0.141
7.76224396268481e-47,-1.83389550699402,0.094,0.167,1.93008196132158e-42,"ZYX","Higher_in_TotalCell",-0.073
2.8791345442599e-82,-1.83718340520508,0.175,0.276,7.15896804430224e-78,"SIAH1","Higher_in_TotalCell",-0.101
3.93212145088831e-101,-1.83718406713673,0.245,0.351,9.77721998763377e-97,"SCD","Higher_in_TotalCell",-0.106
1.21625846336079e-275,-1.83731555599516,0.365,0.529,3.02422666914662e-271,"ARPP19","Higher_in_TotalCell",-0.164
1.90683586251996e-114,-1.83827403421339,0.239,0.353,4.74134737215588e-110,"B4GALT4","Higher_in_TotalCell",-0.114
0,-1.83948836455535,0.956,0.981,0,"SAT1","Higher_in_TotalCell",-0.025
0,-1.83986273928275,0.889,0.947,0,"PKM","Higher_in_TotalCell",-0.0579999999999999
4.25906637136591e-133,-1.84091275112119,0.266,0.385,1.05901685324013e-128,"MPHOSPH6","Higher_in_TotalCell",-0.119
1.19608249526276e-53,-1.84616035114763,0.103,0.182,2.97405912447085e-49,"AAGAB","Higher_in_TotalCell",-0.079
3.152461838756e-40,-1.84788991589795,0.105,0.17,7.8385963620668e-36,"ZDHHC16","Higher_in_TotalCell",-0.065
1.57534889530256e-29,-1.8485567731274,0.076,0.127,3.91710502816981e-25,"PRKRIP1","Higher_in_TotalCell",-0.051
8.8799163992584e-38,-1.85150849718181,0.088,0.15,2.2079912126756e-33,"ACSL1","Higher_in_TotalCell",-0.062
3.86199235001491e-27,-1.85337954561893,0.078,0.127,9.60284397831206e-23,"UFSP2","Higher_in_TotalCell",-0.049
1.93572990653035e-64,-1.85577321754299,0.116,0.207,4.81319241258773e-60,"NFATC2IP","Higher_in_TotalCell",-0.091
2.66533110616989e-62,-1.85636314994507,0.157,0.241,6.62734579549143e-58,"PROM2","Higher_in_TotalCell",-0.084
0,-1.85651302655783,0.613,0.765,0,"IER3IP1","Higher_in_TotalCell",-0.152
3.80715999900857e-54,-1.85778254558332,0.12,0.199,9.46650333753481e-50,"KLHL42","Higher_in_TotalCell",-0.079
3.30292076233893e-38,-1.85947262497498,0.106,0.168,8.21271247555575e-34,"CIB2","Higher_in_TotalCell",-0.062
4.98072090588181e-31,-1.85989374691015,0.097,0.151,1.23845625324751e-26,"ARL4D","Higher_in_TotalCell",-0.054
0,-1.86086400534445,0.57,0.753,0,"S100A4","Higher_in_TotalCell",-0.183
1.36218070535944e-129,-1.86175699895248,0.249,0.37,3.38706232387624e-125,"SLC25A4","Higher_in_TotalCell",-0.121
2.79753856093282e-44,-1.86526814577343,0.09,0.16,6.95607963175946e-40,"RASSF4","Higher_in_TotalCell",-0.07
1.66646758076278e-37,-1.86672265704505,0.105,0.167,4.14367163956665e-33,"TLE3","Higher_in_TotalCell",-0.062
4.71334488276566e-45,-1.86882060918042,0.096,0.166,1.17197320509968e-40,"RANBP9","Higher_in_TotalCell",-0.07
3.54601855838306e-21,-1.86882101052453,0.062,0.102,8.81717514541948e-17,"EFNB1","Higher_in_TotalCell",-0.04
6.91778108659906e-19,-1.86967568309015,0.071,0.108,1.72010626718286e-14,"AC007906.2","Higher_in_TotalCell",-0.037
0,-1.87212224212763,0.466,0.631,0,"FAM177A1","Higher_in_TotalCell",-0.165
5.38324445210622e-63,-1.87312427450962,0.127,0.215,1.33854373301621e-58,"DNM2","Higher_in_TotalCell",-0.088
0,-1.87557383613474,0.845,0.923,0,"CLDN4","Higher_in_TotalCell",-0.0780000000000001
9.41792665852345e-42,-1.87647509983398,0.114,0.181,2.34176746364186e-37,"AL162411.1","Higher_in_TotalCell",-0.067
4.29728491476066e-102,-1.87767253579363,0.197,0.311,1.06851989405524e-97,"MED21","Higher_in_TotalCell",-0.114
4.29355692199951e-20,-1.87827801742565,0.065,0.104,1.06759292865518e-15,"ZSWIM4","Higher_in_TotalCell",-0.039
0,-1.87870277980693,0.591,0.754,0,"H2AFV","Higher_in_TotalCell",-0.163
1.96427218636835e-24,-1.87945833110201,0.069,0.113,4.88416279140489e-20,"ERP27","Higher_in_TotalCell",-0.044
9.62888950701633e-47,-1.87994579169189,0.091,0.162,2.39422337591961e-42,"RBM38","Higher_in_TotalCell",-0.071
2.60802412094181e-57,-1.88019474850468,0.163,0.243,6.48485197672181e-53,"EFNB2","Higher_in_TotalCell",-0.08
6.86920412802589e-191,-1.88199220237596,0.278,0.431,1.70802760643364e-186,"UBALD2","Higher_in_TotalCell",-0.153
3.0641557711227e-89,-1.88605454284795,0.192,0.296,7.61902332489659e-85,"GJB3","Higher_in_TotalCell",-0.104
1.98228062975073e-57,-1.88614066363568,0.096,0.179,4.9289407858752e-53,"IDH3A","Higher_in_TotalCell",-0.083
1.47581879787636e-92,-1.88665652421698,0.178,0.288,3.66962344091957e-88,"B3GNT2","Higher_in_TotalCell",-0.11
2.46493793290186e-77,-1.88674805990985,0.195,0.287,6.12906817016047e-73,"SLC10A3","Higher_in_TotalCell",-0.092
1.96682955546558e-197,-1.88679754572176,0.218,0.4,4.89052168966515e-193,"KLF10","Higher_in_TotalCell",-0.182
6.7507091640635e-66,-1.88898903183173,0.12,0.211,1.67856383364439e-61,"YPEL3","Higher_in_TotalCell",-0.091
3.86136184637552e-64,-1.89316998665348,0.146,0.233,9.60127623101273e-60,"EVA1C","Higher_in_TotalCell",-0.087
3.4447398477654e-281,-1.89711592786895,0.332,0.514,8.56534563146866e-277,"CFDP1","Higher_in_TotalCell",-0.182
3.47204185047958e-304,-1.90156515432914,0.428,0.571,8.63323206121748e-300,"TEX30","Higher_in_TotalCell",-0.143
0,-1.90274889126874,0.491,0.677,0,"PPP1R14B","Higher_in_TotalCell",-0.186
1.10877457820108e-48,-1.90682544975238,0.107,0.185,2.756967988697e-44,"C15orf48","Higher_in_TotalCell",-0.078
3.39512443435633e-42,-1.90889652745723,0.074,0.14,8.44197690602701e-38,"CRTC3","Higher_in_TotalCell",-0.066
4.26921749826551e-39,-1.91007257194709,0.081,0.143,1.06154093094372e-34,"BRI3BP","Higher_in_TotalCell",-0.062
4.42686864126157e-112,-1.91231665819442,0.198,0.32,1.10074088764969e-107,"MAP2K1","Higher_in_TotalCell",-0.122
5.48325088850502e-139,-1.91394112655824,0.246,0.374,1.36341033342677e-134,"PRPS2","Higher_in_TotalCell",-0.128
1.53768329049781e-33,-1.91441329948559,0.061,0.115,3.8234495018228e-29,"ICAM3","Higher_in_TotalCell",-0.054
9.92522969196469e-34,-1.91683340033191,0.071,0.126,2.46790836290702e-29,"SPIDR","Higher_in_TotalCell",-0.055
0,-1.91806184517587,0.441,0.642,0,"WDR45B","Higher_in_TotalCell",-0.201
5.94444796408243e-73,-1.91845243705394,0.157,0.251,1.4780869862691e-68,"KAZN","Higher_in_TotalCell",-0.094
8.19267611154564e-256,-1.92089219490347,0.231,0.459,2.03710891513582e-251,"CTHRC1","Higher_in_TotalCell",-0.228
1.35215290580407e-37,-1.92138419097219,0.084,0.145,3.36212820028182e-33,"NFIL3","Higher_in_TotalCell",-0.061
8.79885789266553e-223,-1.92559964249615,0.272,0.455,2.18783601501128e-218,"CTTN","Higher_in_TotalCell",-0.183
3.77641823972431e-114,-1.92828878787321,0.334,0.43,9.39006395307451e-110,"CYR61","Higher_in_TotalCell",-0.096
2.43143127296264e-55,-1.92888947175092,0.138,0.218,6.0457538602216e-51,"ROPN1B","Higher_in_TotalCell",-0.08
